DateTime,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin_ugL,Phycocyanin_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,PAR,Salinity,DescRate_ms ,Flag
2024-07-08T09:47:53Z,1.676,24.6707,30.42,5.1858,0.1278,1.0152,1.1558,28.933118,29.434,0.3043,0.617,71.309,1.5385241404413372,0.07,0
2024-07-08T09:47:53Z,1.695,24.5295,30.42,4.1291,0.1278,1.0152,0.6422,28.895528,29.451,0.1932,0.416,68.843,1.5441745963524123,0.069,0
2024-07-08T09:47:53Z,1.713,24.3915,30.42,4.1444,0.1278,1.0152,0.5213,28.892539,29.49,0.1222,0.273,67.071,1.5509702352084445,0.067,0
2024-07-08T09:47:53Z,1.73,24.2594,30.42,4.1825,0.1278,1.0152,0.612,28.883525,29.514,0.0779,0.174,65.8,1.5567669400187771,0.064,0
2024-07-08T09:47:53Z,1.746,24.1425,29.79,4.1253,0.0852,0.9729,0.6422,28.84816,29.511,0.0511,0.157,64.92,1.5605670770349906,0.061,0
2024-07-08T09:47:53Z,1.761,24.0502,29.79,4.1444,0.0852,0.9729,0.34,28.80091,29.502,0.0345,0.287,64.807,1.5632077587285333,0.058,0
2024-07-08T09:47:53Z,1.774,23.9817,29.79,4.1138,0.0852,0.9729,0.2947,28.755063,29.503,0.0227,0.6,64.498,1.5656037258031266,0.056,0
2024-07-08T09:47:53Z,1.787,23.9263,29.79,4.1596,0.0852,0.9729,0.3098,28.71432,29.517,0.0145,1.062,63.815,1.5682864876518592,0.054,0
2024-07-08T09:47:53Z,1.801,23.8713,29.61,4.1405,0.0852,1.0575,0.3249,28.667816,29.532,0.0132,1.601,62.947,1.5710175645462126,0.054,0
2024-07-08T09:47:53Z,1.814,23.8067,29.61,4.0223,0.0852,1.0575,0.2494,28.621067,29.547,0.0244,2.134,62.213,1.5740855785071788,0.053,0
2024-07-08T09:47:53Z,1.828,23.7273,29.61,4.007,0.0852,1.0575,0.3854,28.599441,29.584,0.051,2.588,60.519,1.5789141134177533,0.053,0
2024-07-08T09:47:53Z,1.842,23.6341,29.61,4.0337,0.0852,1.0575,0.3854,28.603142,29.643,0.0904,2.918,59.257,1.5854818752271986,0.052,0
2024-07-08T09:47:53Z,1.856,23.5322,29.61,4.0223,0.0852,1.0152,0.3552,28.629172,29.72,0.1364,3.115,58.375,1.5933998068625512,0.051,0
2024-07-08T09:47:53Z,1.869,23.4286,29.61,3.6599,0.0852,1.0152,0.2796,28.670531,29.807,0.182,3.197,57.707,1.6019798915837782,0.05,0
2024-07-08T09:47:53Z,1.881,23.3304,29.61,3.6523,0.0852,1.0152,0.4156,28.712358,29.893,0.221,3.198,57.394,1.6103490636186597,0.048,0
2024-07-08T09:47:53Z,1.893,23.241,29.61,3.6599,0.0852,1.0152,0.3854,28.749875,29.973,0.2494,3.156,56.848,1.61809628711559,0.047,0
2024-07-08T09:47:53Z,1.904,23.1608,29.61,3.637,0.0852,1.0152,0.3552,28.775161,30.039,0.2665,3.107,56.002,1.6247418057876013,0.046,0
2024-07-08T09:47:53Z,1.916,23.0886,29.52,3.4882,0.0852,1.0575,0.3552,28.794958,30.098,0.2738,3.073,54.703,1.6307200540055924,0.046,0
2024-07-08T09:47:53Z,1.927,23.0211,29.52,3.4501,0.0852,1.0575,0.476,28.83844,30.181,0.2742,3.059,54.324,1.6379230770074038,0.045,0
2024-07-08T09:47:53Z,1.939,22.9557,29.52,3.473,0.0852,1.0575,0.3854,28.925168,30.307,0.2709,3.058,53.725,1.6475422324875815,0.046,0
2024-07-08T09:47:53Z,1.95,22.8921,29.52,3.4997,0.0852,1.0575,0.4005,29.038438,30.46,0.267,3.06,52.834,1.6586788846035758,0.046,0
2024-07-08T09:47:53Z,1.962,22.8309,29.34,3.3242,0.0852,0.9306,0.4458,29.162652,30.625,0.2644,3.056,51.957,1.6704524563027074,0.047,0
2024-07-08T09:47:53Z,1.974,22.7724,29.34,3.3433,0.0852,0.9306,0.3854,29.307037,30.813,0.2635,3.045,50.84,1.6834888592576231,0.047,0
2024-07-08T09:47:53Z,1.986,22.7165,29.34,3.3509,0.0852,0.9306,0.2947,29.464289,31.018,0.2637,3.025,49.64,1.6974490631591381,0.048,0
2024-07-08T09:47:53Z,1.999,22.6625,29.34,3.3433,0.0852,0.9306,0.4156,29.60664,31.213,0.2641,2.999,48.699,1.7107968908666713,0.05,0
2024-07-08T09:47:53Z,2.012,22.6094,28.71,3.4386,0.0426,0.7191,0.3854,29.728236,31.391,0.2641,2.968,48.33,1.723159613097681,0.051,0
2024-07-08T09:47:53Z,2.025,22.5545,28.71,3.4539,0.0426,0.7191,0.3552,29.855526,31.578,0.2633,2.933,47.497,1.7361487267811542,0.051,0
2024-07-08T09:47:53Z,2.038,22.4938,28.71,3.4653,0.0426,0.7191,0.3249,30.002536,31.787,0.2619,2.893,46.275,1.75068277203139,0.051,0
2024-07-08T09:47:53Z,2.052,22.425,28.71,3.4653,0.0426,0.7191,0.2947,30.168637,32.014,0.26,2.852,45.398,1.7666327848442287,0.051,0
2024-07-08T09:47:53Z,2.065,22.3491,28.71,3.7247,0.0426,0.7191,0.4609,30.338373,32.244,0.2577,2.812,44.703,1.7830972933329172,0.049,0
2024-07-08T09:47:53Z,2.077,22.27,28.44,3.6942,0.0852,0.6768,0.34,30.48531,32.449,0.255,2.771,44.471,1.7982865349954964,0.048,0
2024-07-08T09:47:53Z,2.089,22.1918,28.44,3.7057,0.0852,0.6768,0.3703,30.618756,32.641,0.2519,2.732,44.22,1.8127330208957348,0.046,0
2024-07-08T09:47:53Z,2.101,22.1165,28.44,3.7019,0.0852,0.6768,0.4156,30.744421,32.827,0.2488,2.697,43.771,1.8267611066436036,0.045,0
2024-07-08T09:47:53Z,2.112,22.0437,28.44,4.007,0.0852,0.6768,0.3854,30.857974,33.003,0.2456,2.667,43.129,1.8401459995145264,0.044,0
2024-07-08T09:47:53Z,2.122,21.9722,28.35,4.0261,0.0852,0.7614,0.2947,30.977742,33.187,0.2424,2.646,42.358,1.8539965571813928,0.043,0
