DateTime,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin_ugL,Phycocyanin_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,PAR,Salinity,DescRate_ms ,Flag
2024-07-11T10:15:19Z,0.479,27.3235,13.59,0.1732,0.0426,0.1692,0.5515,107.528137,102.77,4.5552,56.693,1073.8,5.5138901924980175,-0.014,0
2024-07-11T10:15:19Z,0.475,27.3186,13.59,0.1618,0,0.1692,0.6724,112.762394,107.771,4.535,56.603,1285.4,5.803878203947651,-0.013,0
2024-07-11T10:15:19Z,0.471,27.315,13.59,0.2304,0,0.1692,0.8688,115.900612,110.772,4.5169,56.55,904.98,5.978612048216136,-0.011,0
2024-07-11T10:15:19Z,0.469,27.313,13.59,0.2228,0,0.1692,0.9745,117.779651,112.572,4.5019,56.512,596.79,6.08362345977832,-0.009,0
2024-07-11T10:15:19Z,0.467,27.3121,13.59,0.2075,0,0.1692,1.05,118.904588,113.652,4.4909,56.48,869.89,6.1466718415771835,-0.006,0
2024-07-11T10:15:19Z,0.466,27.3114,13.59,0.2304,0.0426,0.2961,0.9141,119.579404,114.303,4.4838,56.465,1140.4,6.184724969246718,-0.003,0
2024-07-11T10:15:19Z,0.466,27.3099,13.59,0.177,0.0426,0.2961,0.6573,119.984052,114.695,4.4797,56.485,826.04,6.207789826088587,-0,0
2024-07-11T10:15:19Z,0.466,27.3075,13.59,0.1503,0.0426,0.2961,0.6724,120.226438,114.932,4.4769,56.555,886.49,6.221934278728333,0.002,0
2024-07-11T10:15:19Z,0.467,27.3046,13.59,0.1732,0.0426,0.2961,0.6724,120.371197,115.076,4.4745,56.672,801.47,6.230719223956852,0.005,0
2024-07-11T10:15:19Z,0.468,27.3017,13.59,0.1618,0.0426,0.2961,0.7328,120.45693,115.162,4.4736,56.794,1398.5,6.236119918963931,0.008,0
2024-07-11T10:15:19Z,0.471,27.2991,13.59,0.1808,0.0852,0.1692,0.5515,120.5065,115.21,4.4754,56.867,1025.4,6.239263317426639,0.01,0
2024-07-11T10:15:19Z,0.474,27.2967,13.59,0.1885,0.0852,0.1692,0.6573,120.533125,115.237,4.4812,56.853,601.61,6.241154643852112,0.012,0
2024-07-11T10:15:19Z,0.478,27.2943,13.59,0.1808,0.0852,0.1692,0.7479,120.543907,115.252,4.4906,56.744,1020.8,6.242345367324771,0.013,0
2024-07-11T10:15:19Z,0.482,27.2926,13.59,0.1808,0.0852,0.1692,0.7479,120.545721,115.264,4.5004,56.554,2208.7,6.243269103495096,0.012,0
2024-07-11T10:15:19Z,0.486,27.2922,13.59,0.1732,0.0426,0.1692,0.6422,120.551053,115.279,4.5062,56.307,1577.4,6.244197394357899,0.011,0
2024-07-11T10:15:19Z,0.489,27.2916,13.59,0.1503,0.0426,0.1692,0.6422,120.569323,115.302,4.5051,56.047,1050.9,6.245619258614428,0.009,0
2024-07-11T10:15:19Z,0.491,27.2892,13.59,0.1541,0.0426,0.1692,0.5969,120.589399,115.321,4.4967,55.835,739.39,6.247044176205656,0.006,0
2024-07-11T10:15:19Z,0.492,27.2848,13.59,0.177,0.0426,0.1692,0.5969,120.596634,115.323,4.482,55.725,1174.8,6.247739094960991,0.004,0
2024-07-11T10:15:19Z,0.492,27.2801,13.68,0.1656,0.0852,0.1692,0.899,120.600959,115.327,4.4628,55.731,752.52,6.24859045198336,0.002,0
2024-07-11T10:15:19Z,0.492,27.2774,13.68,0.1732,0.0852,0.1692,0.8386,120.61553,115.348,4.4424,55.831,885.72,6.250172212040652,0.001,0
2024-07-11T10:15:19Z,0.492,27.2779,13.68,0.177,0.0852,0.1692,0.9896,120.636231,115.381,4.4256,55.988,1275.7,6.2520344184634,0.001,0
2024-07-11T10:15:19Z,0.492,27.2797,13.68,0.1732,0.0852,0.1692,0.8688,120.660581,115.422,4.4167,56.192,921.25,6.254192945298706,0.001,0
2024-07-11T10:15:19Z,0.492,27.2799,13.68,0.2533,0.0852,0.1692,0.7177,120.687068,115.463,4.4173,56.466,651.83,6.2565620106680715,0.001,0
2024-07-11T10:15:19Z,0.493,27.2769,13.59,0.2419,0.0852,0.2538,0.6422,120.702751,115.488,4.4254,56.846,1318.5,6.25841758248668,0.001,0
2024-07-11T10:15:19Z,0.493,27.2709,13.59,0.2228,0.0852,0.2538,0.6573,120.70381,115.494,4.4384,57.348,452.47,6.259558206111672,0.002,0
2024-07-11T10:15:19Z,0.493,27.2631,13.59,0.2228,0.0852,0.2538,0.6422,120.702531,115.497,4.4551,57.934,1296.1,6.260760798690768,0.002,0
2024-07-11T10:15:19Z,0.494,27.2558,13.59,0.1541,0.0852,0.2538,0.899,120.706574,115.507,4.4774,58.529,1044.1,6.262307106855762,0.002,0
2024-07-11T10:15:19Z,0.495,27.2513,13.68,0.177,0.0426,0.1692,0.9896,120.717016,115.524,4.5079,59.086,1202.2,6.263893949757139,0.003,0
2024-07-11T10:15:19Z,0.496,27.249,13.68,0.1732,0.0426,0.1692,0.9141,120.728641,115.542,4.5479,59.618,776.61,6.2652494783684025,0.003,0
2024-07-11T10:15:19Z,0.497,27.2469,13.68,0.1503,0.0426,0.1692,1.0047,120.732545,115.546,4.5945,60.157,1029.7,6.26576019352833,0.004,0
2024-07-11T10:15:19Z,0.497,27.2443,13.68,0.2152,0.0426,0.1692,0.7026,120.72976800000001,115.539,4.6419,60.693,868.75,6.265693750204056,0.004,0
2024-07-11T10:15:19Z,0.498,27.2409,13.68,0.2381,0.0852,0.1269,0.6422,120.719572,115.524,4.6864,61.164,1706.5,6.265264926199542,0.005,0
2024-07-11T10:15:19Z,0.499,27.238,13.68,0.2075,0.0852,0.1269,0.5817,120.699237,115.497,4.7288,61.503,948.06,6.264068366399165,0.006,0
2024-07-11T10:15:19Z,0.501,27.2377,13.68,0.2457,0.0852,0.1269,0.7177,120.679346,115.472,4.7716,61.681,687.78,6.262645849480119,0.006,0
2024-07-11T10:15:19Z,0.503,27.2397,13.68,0.2381,0.0852,0.1269,0.6573,120.666595,115.456,4.8139,61.71,727.44,6.261446512511715,0.007,0
2024-07-11T10:15:19Z,0.505,27.2423,13.59,0.2266,0.0426,0.1692,0.7177,120.657586,115.45,4.851,61.612,1025.2,6.26075293676822,0.007,0
2024-07-11T10:15:19Z,0.507,27.2453,13.59,0.2304,0.0426,0.1692,0.7328,120.649916,115.452,4.8777,61.405,624.11,6.26047446963717,0.007,0
2024-07-11T10:15:19Z,0.509,27.2481,13.59,0.2495,0.0426,0.1692,0.6724,120.637539,115.454,4.8915,61.112,782.19,6.26022237916738,0.006,0
2024-07-11T10:15:19Z,0.511,27.2496,13.59,0.2381,0.0426,0.1692,0.899,120.621152,115.454,4.8937,60.782,1659.7,6.260024647411192,0.004,0
2024-07-11T10:15:19Z,0.512,27.2486,13.59,0.2152,0.0426,0.1692,0.8688,120.612389,115.458,4.886,60.488,1496.9,6.260390181887615,0.002,0
2024-07-11T10:15:19Z,0.513,27.2445,13.59,0.2533,0.0852,0.1692,0.8839,120.616912,115.471,4.87,60.311,1488.5,6.261690482204338,0,0
2024-07-11T10:15:19Z,0.512,27.238,13.59,0.2075,0.0852,0.1692,0.9896,120.631928,115.493,4.8473,60.298,724.44,6.263833681907406,-0.002,0
